"shortlet_name","shortlet_url","shortlet_Address","shortlet_Price"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-rumens-road-bourdillon-ikoyi-lagos-4EZRS","Rumens Road Bourdillon Ikoyi Lagos","60,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-admiralty-way-lekki-phase-1-lekki-lagos-4HFUG","Admiralty Way Lekki Phase 1 Lekki Lagos","150,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-8HSFT","Banana Island Ikoyi Lagos","210,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-ozumba-mbadiwe-victoria-island-lagos-4DTKZ","Ozumba Mbadiwe Victoria Island Lagos","120,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-esther-adeleke-lekki-lagos-1HSKV","Esther Adeleke Lekki Lagos","450,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-alternative-route-oniru-victoria-island-lagos-8EZUQ","Alternative Route Oniru Victoria Island Lagos","165,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-eko-atlantic-victoria-island-lagos-2HVFT","Eko Atlantic Victoria Island Lagos",""
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-magodo-shangisha-magodo-kosofe-ikosi-lagos-3FDLV","Magodo Shangisha Magodo Kosofe Ikosi Lagos","60,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-right-lekki-phase-1-lekki-lagos-5GNQW","Lekki Phase 1 (right) Lekki Phase 1 Lekki Lagos","85,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-7HWSD","Lekki Phase 1 Lekki Lagos","120,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-0KFZA","Victoria Island Lagos","270,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-off-admiralty-way-lekki-phase-1-lekki-lagos-7HVES","Off Admiralty Way Lekki Phase 1 Lekki Lagos","140,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-tokunbo-omisore-street-off-admiralty-2-lekki-lagos-5HSVZ","Tokunbo Omisore Street Off Admiralty 2 Lekki Lagos","250,000/month"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-1004-estate-1004-victoria-island-lagos-2GRLB","1004 Estate 1004 Victoria Island Lagos","80,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-vi-oniru-victoria-island-lagos-3EDQQ","Vi Oniru Victoria Island Lagos","75,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-waec-yaba-lagos-6FTHW","Waec Yaba Lagos","45,000/day"
"4 BEDROOM HOUSE FOR SALE","https://www.propertypro.ng/property/4-bedroom-house-for-sale-old-ikoyi-ikoyi-lagos-6JQUV","Old Ikoyi Ikoyi Lagos",""
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-onike-yaba-lagos-5JUTP","Onike Yaba Lagos","25,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-7DXHR","Lekki Phase 1 Lekki Lagos","80,000/day"
"HOUSE FOR SHORTLET","https://www.propertypro.ng/property/house-for-shortlet-off-admiralty-lekki-phase-1-lekki-lagos-5GLKY","Off Admiralty Lekki Phase 1 Lekki Lagos","140,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-oyinkan-abayomi-old-ikoyi-ikoyi-lagos-5FGKM","Oyinkan Abayomi Old Ikoyi Ikoyi Lagos","225,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-1004-estate-1004-victoria-island-lagos-8CKWA","1004 Estate 1004 Victoria Island Lagos","55,000"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-parkview-parkview-estate-ikoyi-lagos-7FPRM","Parkview Parkview Estate Ikoyi Lagos","140,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ogunlana-drive-ogunlana-surulere-lagos-0FBDW","Ogunlana Drive Ogunlana Surulere Lagos","23,000"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-toyin-street-ikeja-lagos-8GGZT","Toyin Street Ikeja Lagos","60,000"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-spar-road-ikate-lekki-lagos-0EMNH","Spar Road Ikate Lekki Lagos","90,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-off-oba-akinjobi-ikeja-gra-ikeja-lagos-2HFTN","Off Oba Akinjobi Ikeja Gra Ikeja Lagos","45,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-spar-road-ikate-lekki-lagos-8GMWU","Spar Road Ikate Lekki Lagos","80,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-off-ikosi-road-oregun-ojota-oregun-ikeja-lagos-0FBDU","Off Ikosi Road, Oregun, Ojota Oregun Ikeja Lagos","45,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-shonibare-maryland-ikeja-lagos-2HJNN","Shonibare Maryland Ikeja Lagos","35,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-off-ajose-adeogun-ademola-adetokunbo-victoria-island-lagos-0HPEE","Off Ajose Adeogun Ademola Adetokunbo Victoria Island Lagos","170,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-marwa-lekki-phase-1-lekki-lagos-4JZLT","Marwa Lekki Phase 1 Lekki Lagos","150,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-kar-farm-estate-iju-lagos-0EZCW","Kar Farm Estate Iju Lagos","80,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-chevron-lekki-lagos-4HVMB","Chevron Lekki Lagos","60,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-maryland-ikeja-lagos-8HQRH","Maryland Ikeja Lagos","60,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-mercy-eleni-str-masha-surulere-lagos-0HAUK","Mercy Eleni Str Masha Surulere Lagos","30,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-modupe-johnson-street-adeniran-ogunsanya-surulere-lagos-3JFWP","Modupe Johnson Street Adeniran Ogunsanya Surulere Lagos","65,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ologolo-lekki-lagos-6JHUU","Ologolo Lekki Lagos","70,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-evan-estate-badore-ajah-lagos-4JGMC","Evan Estate Badore Ajah Lagos","30,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-off-oduduwa-crescent-ikeja-lagos-1JSMF","Off Oduduwa Crescent Ikeja Lagos","75,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-sabo-yaba-lagos-6JXXV","Sabo Yaba Lagos","23,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-unilag-road-yaba-lagos-onike-yaba-lagos-5GJQX","Unilag Road Yaba Lagos Onike Yaba Lagos","22,500/day"
"HOUSE FOR SHORTLET","https://www.propertypro.ng/property/house-for-shortlet-victoria-garden-city-vgc-lekki-lagos-9CKVZ","Victoria Garden City Vgc Lekki Lagos","110,000"
"5 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/5-bedroom-house-for-shortlet-salvation-road-opebi-ikeja-lagos-2HMJM","Salvation Road Opebi Ikeja Lagos","100,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-abiodun-yesufu-oniru-victoria-island-lagos-5EDQP","Abiodun Yesufu Oniru Victoria Island Lagos","80,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-eko-atlantic-victoria-island-lagos-5KHZJ","Eko Atlantic Victoria Island Lagos","190,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-2EZQX","Lekki Phase 1 Lekki Lagos","100,000"
"6 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/6-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-2GEVC","Lekki Phase 1 Lekki Lagos","220,000/day"
"2 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-house-for-shortlet-lekki-county-ikota-lekki-lagos-5KCMA","Lekki County Ikota Lekki Lagos","70,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-lekki-gardens-ikate-lekki-lagos-4KCMA","Lekki Gardens Ikate Lekki Lagos","85,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-banana-island-ikoyi-lagos-1HQQA","Banana Island Ikoyi Lagos","300,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-millenuim-ups-gbagada-lagos-8JERZ","Millenuim Ups Gbagada Lagos","40,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-sabo-yaba-lagos-6DGNG","Sabo Yaba Lagos","400,000"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-off-herbert-maculay-way-yaba-lagos-3JUJR","Off Herbert Maculay Way Yaba Lagos","150,000/month"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-osapa-london-lekki-lagos-5KCLS","Osapa London Lekki Lagos","50,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-2KKDT","Victoria Island Lagos","270,000/day"
"2 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-house-for-shortlet-sangotedo-peace-estate-phase-2-lekki-lagos-0KCLP","Sangotedo, Peace Estate, Phase 2 Lekki Lagos","50,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-sangotedo-ajah-lagos-6JHQM","Sangotedo Ajah Lagos","40,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-eko-atlantic-victoria-island-lagos-2HVFT","Eko Atlantic Victoria Island Lagos",""
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-near-4-point-by-sheraton-oniru-victoria-island-lagos-9FSRS","Near 4 Point By Sheraton Oniru Victoria Island Lagos","120,000/day"
"2 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-house-for-shortlet-ikate-lekki-lagos-9KCMA","Ikate Lekki Lagos","75,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-toyin-street-ikeja-lagos-9JPEM","Toyin Street Ikeja Lagos","100,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-sabo-yaba-lagos-8JMFF","Sabo Yaba Lagos","70,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-6KKKA","Lekki Phase 1 Lekki Lagos","130,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-7KKDS","Oniru Victoria Island Lagos","110,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-7KGRV","Oniru Victoria Island Lagos","60,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ogudu-lagos-5JUKF","Ogudu Lagos","30,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-lagos-4JTUG","Lekki Lagos","35,000/day"
"5 BEDROOM HOUSE FOR SALE","https://www.propertypro.ng/property/5-bedroom-house-for-sale-shonibare-estate-maryland-lagos-9KCMP","Shonibare Estate Maryland Lagos",""
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-magodo-gra-phase-2-kosofe-ikosi-lagos-9KJRN","Magodo Gra Phase 2 Kosofe Ikosi Lagos","65,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-lagos-2JTKD","Lekki Lagos","35,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lakowe-golf-resort-and-estates-lakowe-ajah-lagos-4GGQA","Lakowe Golf Resort And Estates Lakowe Ajah Lagos","90,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oregun-ikeja-lagos-8JXUR","Oregun Ikeja Lagos","65,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-gra-ikeja-lagos-6JKRT","Gra, Ikeja Lagos","40,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-shangisha-kosofe-ikosi-lagos-1JRXD","Shangisha Kosofe Ikosi Lagos","70,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-millenuim-ups-gbagada-lagos-6JXUQ","Millenuim Ups Gbagada Lagos","100,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-cbd-agidingbi-ikeja-lagos-8GHFH","Cbd Agidingbi Ikeja Lagos","23,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-ikoyi-sw-ikoyi-lagos-1KGEX","Ikoyi S.w Ikoyi Lagos","220,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-4KGEW","Banana Island Ikoyi Lagos","200,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-2KGEW","Banana Island Ikoyi Lagos","250,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-lsdpc-maryland-estate-maryland-lagos-2FWPP","Lsdpc Maryland Estate Maryland Lagos","70,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-magodo-gra-phase-2-kosofe-ikosi-lagos-2KKRK","Magodo Gra Phase 2 Kosofe Ikosi Lagos","120,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-oshodi-expressway-oshodi-lagos-3FXGM","Oshodi Expressway Oshodi Lagos","6,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-gra-ikeja-lagos-7JKRT","Gra, Ikeja Lagos","90,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-sabo-yaba-lagos-2JPBC","Sabo Yaba Lagos","40,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-onike-yaba-lagos-2JNEC","Onike Yaba Lagos","50,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-4KKKM","Lekki Phase 1 Lekki Lagos","65,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-sabo-yaba-lagos-5JQPR","Sabo Yaba Lagos","75,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-millenuim-ups-gbagada-lagos-7JTYS","Millenuim Ups Gbagada Lagos","75,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-egbeda-alimosho-lagos-1JPWD","Egbeda Alimosho Lagos","40,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-magodo-gra-phase-2-kosofe-ikosi-lagos-2JXUR","Magodo Gra Phase 2 Kosofe Ikosi Lagos","45,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-lagos-3JXUS","Lekki Lagos","35,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-mosan-ipaja-road-ipaja-lagos-1ELBQ","Mosan Ipaja Road Ipaja Lagos","2,500/year"
"5 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/5-bedroom-flat-apartment-for-shortlet-adeniyi-jones-ikeja-lagos-9GUCM","Adeniyi Jones Ikeja Lagos","100,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-onike-street-onike-yaba-lagos-2GGSQ","Onike Street Onike Yaba Lagos","25,000/day"
"2 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-house-for-shortlet-ikate-lekki-lagos-0JXMB","Ikate Lekki Lagos","100,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-magodo-gra-phase-2-kosofe-ikosi-lagos-6JXUR","Magodo Gra Phase 2 Kosofe Ikosi Lagos","40,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-6JSSY","Oniru Victoria Island Lagos","120,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-orchid-road-along-lekki-expressway-lekki-lagos-4JXCZ","Orchid Road Along Lekki Expressway Lekki Lagos","150,000/day"
"HOUSE FOR SHORTLET","https://www.propertypro.ng/property/house-for-shortlet-abraham-adesanya-estate-ajah-lagos-3JSCT","Abraham Adesanya Estate Ajah Lagos","45,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-phase-1-lekki-lagos-2JTZN","Phase 1, Lekki Lagos","55,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ifako-ogba-lagos-7JUZE","Ifako Ogba Lagos","65,000/year"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-off-oba-akinjobi-way-ikeja-gra-ikeja-lagos-9DNXC","Off Oba Akinjobi Way Ikeja Gra Ikeja Lagos","35,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-akerele-randle-avenue-surulere-lagos-4KFKM","Akerele, Randle Avenue Surulere Lagos","35,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-t-mende-maryland-mende-maryland-lagos-9GEVF","T Mende Maryland Mende Maryland Lagos","65,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-5FTZB","Ikate Lekki Lagos","100,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-adeola-odeku-street-adeola-odeku-victoria-island-lagos-2JSWS","Adeola Odeku Street Adeola Odeku Victoria Island Lagos","120,000/day"
"2 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-house-for-shortlet-ogudu-gra-ogudu-lagos-6JLLW","Ogudu Gra Ogudu Lagos","55,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-alausa-ikeja-lagos-4JKRT","Alausa Ikeja Lagos","60,000/day"
